"startTime";"endTime";"Hydro power production - real-time data"
"2026-04-04T10:51:00.000Z";"2026-04-04T10:54:00.000Z";939.499
"2026-04-04T10:54:00.000Z";"2026-04-04T10:57:00.000Z";940.555
"2026-04-04T10:57:00.000Z";"2026-04-04T11:00:00.000Z";939.004
"2026-04-04T11:00:00.000Z";"2026-04-04T11:03:00.000Z";960.487
"2026-04-04T11:03:00.000Z";"2026-04-04T11:06:00.000Z";986.212
"2026-04-04T11:06:00.000Z";"2026-04-04T11:09:00.000Z";992.72
"2026-04-04T11:09:00.000Z";"2026-04-04T11:12:00.000Z";993
"2026-04-04T11:12:00.000Z";"2026-04-04T11:15:00.000Z";994.888
"2026-04-04T11:15:00.000Z";"2026-04-04T11:18:00.000Z";998.888
"2026-04-04T11:18:00.000Z";"2026-04-04T11:21:00.000Z";998.389
"2026-04-04T11:21:00.000Z";"2026-04-04T11:24:00.000Z";999.11
"2026-04-04T11:24:00.000Z";"2026-04-04T11:27:00.000Z";1002.67
"2026-04-04T11:27:00.000Z";"2026-04-04T11:30:00.000Z";997.336
"2026-04-04T11:30:00.000Z";"2026-04-04T11:33:00.000Z";995.445
"2026-04-04T11:33:00.000Z";"2026-04-04T11:36:00.000Z";994.769
"2026-04-04T11:36:00.000Z";"2026-04-04T11:39:00.000Z";997
"2026-04-04T11:39:00.000Z";"2026-04-04T11:42:00.000Z";995.168
"2026-04-04T11:42:00.000Z";"2026-04-04T11:45:00.000Z";995.389
"2026-04-04T11:45:00.000Z";"2026-04-04T11:48:00.000Z";992.501
"2026-04-04T11:48:00.000Z";"2026-04-04T11:51:00.000Z";992.832
"2026-04-04T11:51:00.000Z";"2026-04-04T11:54:00.000Z";991.891
"2026-04-04T11:54:00.000Z";"2026-04-04T11:57:00.000Z";989.168
"2026-04-04T11:57:00.000Z";"2026-04-04T12:00:00.000Z";976.576
"2026-04-04T12:00:00.000Z";"2026-04-04T12:03:00.000Z";966.887
"2026-04-04T12:03:00.000Z";"2026-04-04T12:06:00.000Z";1056.77
"2026-04-04T12:06:00.000Z";"2026-04-04T12:09:00.000Z";1065.78
"2026-04-04T12:09:00.000Z";"2026-04-04T12:12:00.000Z";1066.21
"2026-04-04T12:12:00.000Z";"2026-04-04T12:15:00.000Z";1077.83
"2026-04-04T12:15:00.000Z";"2026-04-04T12:18:00.000Z";1080.33
"2026-04-04T12:18:00.000Z";"2026-04-04T12:21:00.000Z";1077.67
"2026-04-04T12:21:00.000Z";"2026-04-04T12:24:00.000Z";1074.17
"2026-04-04T12:24:00.000Z";"2026-04-04T12:27:00.000Z";1073.5
"2026-04-04T12:27:00.000Z";"2026-04-04T12:30:00.000Z";1076.61
"2026-04-04T12:30:00.000Z";"2026-04-04T12:33:00.000Z";1073.95
"2026-04-04T12:33:00.000Z";"2026-04-04T12:36:00.000Z";1068.73
"2026-04-04T12:36:00.000Z";"2026-04-04T12:39:00.000Z";1046.18
"2026-04-04T12:39:00.000Z";"2026-04-04T12:42:00.000Z";1044.66
"2026-04-04T12:42:00.000Z";"2026-04-04T12:45:00.000Z";1030.39
"2026-04-04T12:45:00.000Z";"2026-04-04T12:48:00.000Z";1028.22
"2026-04-04T12:48:00.000Z";"2026-04-04T12:51:00.000Z";1038.78
"2026-04-04T12:51:00.000Z";"2026-04-04T12:54:00.000Z";1043.33
"2026-04-04T12:54:00.000Z";"2026-04-04T12:57:00.000Z";1041.72
"2026-04-04T12:57:00.000Z";"2026-04-04T13:00:00.000Z";1049.6
"2026-04-04T13:00:00.000Z";"2026-04-04T13:03:00.000Z";1087.76
"2026-04-04T13:03:00.000Z";"2026-04-04T13:06:00.000Z";1102.44
"2026-04-04T13:06:00.000Z";"2026-04-04T13:09:00.000Z";1109.39
"2026-04-04T13:09:00.000Z";"2026-04-04T13:12:00.000Z";1107.78
"2026-04-04T13:12:00.000Z";"2026-04-04T13:15:00.000Z";1106.89
"2026-04-04T13:15:00.000Z";"2026-04-04T13:18:00.000Z";1109.44
"2026-04-04T13:18:00.000Z";"2026-04-04T13:21:00.000Z";1105.28
"2026-04-04T13:21:00.000Z";"2026-04-04T13:24:00.000Z";1103.78
"2026-04-04T13:24:00.000Z";"2026-04-04T13:27:00.000Z";1108.5
"2026-04-04T13:27:00.000Z";"2026-04-04T13:30:00.000Z";1109.44
"2026-04-04T13:30:00.000Z";"2026-04-04T13:33:00.000Z";1104.17
"2026-04-04T13:33:00.000Z";"2026-04-04T13:36:00.000Z";1107.17
"2026-04-04T13:36:00.000Z";"2026-04-04T13:39:00.000Z";1113.78
"2026-04-04T13:39:00.000Z";"2026-04-04T13:42:00.000Z";1112.61
"2026-04-04T13:42:00.000Z";"2026-04-04T13:45:00.000Z";1109
"2026-04-04T13:45:00.000Z";"2026-04-04T13:48:00.000Z";1110.11
"2026-04-04T13:48:00.000Z";"2026-04-04T13:51:00.000Z";1106.34
"2026-04-04T13:51:00.000Z";"2026-04-04T13:54:00.000Z";1106.22
"2026-04-04T13:54:00.000Z";"2026-04-04T13:57:00.000Z";1108.44
"2026-04-04T13:57:00.000Z";"2026-04-04T14:00:00.000Z";1114.11
"2026-04-04T14:00:00.000Z";"2026-04-04T14:03:00.000Z";1106.39
"2026-04-04T14:03:00.000Z";"2026-04-04T14:06:00.000Z";1091.67
"2026-04-04T14:06:00.000Z";"2026-04-04T14:09:00.000Z";1097.6
"2026-04-04T14:09:00.000Z";"2026-04-04T14:12:00.000Z";1127.38
"2026-04-04T14:12:00.000Z";"2026-04-04T14:15:00.000Z";1132.11
"2026-04-04T14:15:00.000Z";"2026-04-04T14:18:00.000Z";1130.45
"2026-04-04T14:18:00.000Z";"2026-04-04T14:21:00.000Z";1128.56
"2026-04-04T14:21:00.000Z";"2026-04-04T14:24:00.000Z";1130.44
"2026-04-04T14:24:00.000Z";"2026-04-04T14:27:00.000Z";1136.78
"2026-04-04T14:27:00.000Z";"2026-04-04T14:30:00.000Z";1138.72
"2026-04-04T14:30:00.000Z";"2026-04-04T14:33:00.000Z";1130.29
"2026-04-04T14:33:00.000Z";"2026-04-04T14:36:00.000Z";1107.84
"2026-04-04T14:36:00.000Z";"2026-04-04T14:39:00.000Z";1076.24
"2026-04-04T14:39:00.000Z";"2026-04-04T14:42:00.000Z";1076.77
"2026-04-04T14:42:00.000Z";"2026-04-04T14:45:00.000Z";1080.33
"2026-04-04T14:45:00.000Z";"2026-04-04T14:48:00.000Z";1071.06
"2026-04-04T14:48:00.000Z";"2026-04-04T14:51:00.000Z";1075.33
"2026-04-04T14:51:00.000Z";"2026-04-04T14:54:00.000Z";1084.05
"2026-04-04T14:54:00.000Z";"2026-04-04T14:57:00.000Z";1099.66
"2026-04-04T14:57:00.000Z";"2026-04-04T15:00:00.000Z";1113.65
"2026-04-04T15:00:00.000Z";"2026-04-04T15:03:00.000Z";1142.12
"2026-04-04T15:03:00.000Z";"2026-04-04T15:06:00.000Z";1150.17
"2026-04-04T15:06:00.000Z";"2026-04-04T15:09:00.000Z";1140.5
"2026-04-04T15:09:00.000Z";"2026-04-04T15:12:00.000Z";1134.22
"2026-04-04T15:12:00.000Z";"2026-04-04T15:15:00.000Z";1136.94
"2026-04-04T15:15:00.000Z";"2026-04-04T15:18:00.000Z";1157.66
"2026-04-04T15:18:00.000Z";"2026-04-04T15:21:00.000Z";1170.28
"2026-04-04T15:21:00.000Z";"2026-04-04T15:24:00.000Z";1175.48
"2026-04-04T15:24:00.000Z";"2026-04-04T15:27:00.000Z";1190.33
"2026-04-04T15:27:00.000Z";"2026-04-04T15:30:00.000Z";1194.05
"2026-04-04T15:30:00.000Z";"2026-04-04T15:33:00.000Z";1189.28
"2026-04-04T15:33:00.000Z";"2026-04-04T15:36:00.000Z";1188.55
"2026-04-04T15:36:00.000Z";"2026-04-04T15:39:00.000Z";1196.78
"2026-04-04T15:39:00.000Z";"2026-04-04T15:42:00.000Z";1194.18
"2026-04-04T15:42:00.000Z";"2026-04-04T15:45:00.000Z";1201.88
"2026-04-04T15:45:00.000Z";"2026-04-04T15:48:00.000Z";1228.78
"2026-04-04T15:48:00.000Z";"2026-04-04T15:51:00.000Z";1227.78
"2026-04-04T15:51:00.000Z";"2026-04-04T15:54:00.000Z";1229.44
"2026-04-04T15:54:00.000Z";"2026-04-04T15:57:00.000Z";1233.89
"2026-04-04T15:57:00.000Z";"2026-04-04T16:00:00.000Z";1240.33
"2026-04-04T16:00:00.000Z";"2026-04-04T16:03:00.000Z";1259.65
"2026-04-04T16:03:00.000Z";"2026-04-04T16:06:00.000Z";1252.23
"2026-04-04T16:06:00.000Z";"2026-04-04T16:09:00.000Z";1252.61
"2026-04-04T16:09:00.000Z";"2026-04-04T16:12:00.000Z";1259.89
"2026-04-04T16:12:00.000Z";"2026-04-04T16:15:00.000Z";1268.94
"2026-04-04T16:15:00.000Z";"2026-04-04T16:18:00.000Z";1267.67
"2026-04-04T16:18:00.000Z";"2026-04-04T16:21:00.000Z";1266.33
"2026-04-04T16:21:00.000Z";"2026-04-04T16:24:00.000Z";1269.61
"2026-04-04T16:24:00.000Z";"2026-04-04T16:27:00.000Z";1271
"2026-04-04T16:27:00.000Z";"2026-04-04T16:30:00.000Z";1299.98
"2026-04-04T16:30:00.000Z";"2026-04-04T16:33:00.000Z";1336.51
"2026-04-04T16:33:00.000Z";"2026-04-04T16:36:00.000Z";1325
"2026-04-04T16:36:00.000Z";"2026-04-04T16:39:00.000Z";1355.65
"2026-04-04T16:39:00.000Z";"2026-04-04T16:42:00.000Z";1380.38
"2026-04-04T16:42:00.000Z";"2026-04-04T16:45:00.000Z";1374.34
"2026-04-04T16:45:00.000Z";"2026-04-04T16:48:00.000Z";1376.44
"2026-04-04T16:48:00.000Z";"2026-04-04T16:51:00.000Z";1370.39
"2026-04-04T16:51:00.000Z";"2026-04-04T16:54:00.000Z";1368.17
"2026-04-04T16:54:00.000Z";"2026-04-04T16:57:00.000Z";1365.06
"2026-04-04T16:57:00.000Z";"2026-04-04T17:00:00.000Z";1365.22
"2026-04-04T17:00:00.000Z";"2026-04-04T17:03:00.000Z";1385.44
"2026-04-04T17:03:00.000Z";"2026-04-04T17:06:00.000Z";1385.29
"2026-04-04T17:06:00.000Z";"2026-04-04T17:09:00.000Z";1374.18
"2026-04-04T17:09:00.000Z";"2026-04-04T17:12:00.000Z";1342.56
"2026-04-04T17:12:00.000Z";"2026-04-04T17:15:00.000Z";1340.83
"2026-04-04T17:15:00.000Z";"2026-04-04T17:18:00.000Z";1337.83
"2026-04-04T17:18:00.000Z";"2026-04-04T17:21:00.000Z";1339.17
"2026-04-04T17:21:00.000Z";"2026-04-04T17:24:00.000Z";1345.39
"2026-04-04T17:24:00.000Z";"2026-04-04T17:27:00.000Z";1347.94
"2026-04-04T17:27:00.000Z";"2026-04-04T17:30:00.000Z";1380.08
"2026-04-04T17:30:00.000Z";"2026-04-04T17:33:00.000Z";1381.67
"2026-04-04T17:33:00.000Z";"2026-04-04T17:36:00.000Z";1378.17
"2026-04-04T17:36:00.000Z";"2026-04-04T17:39:00.000Z";1390.78
"2026-04-04T17:39:00.000Z";"2026-04-04T17:42:00.000Z";1394.39
"2026-04-04T17:42:00.000Z";"2026-04-04T17:45:00.000Z";1393.55
"2026-04-04T17:45:00.000Z";"2026-04-04T17:48:00.000Z";1401.11
"2026-04-04T17:48:00.000Z";"2026-04-04T17:51:00.000Z";1410.21
"2026-04-04T17:51:00.000Z";"2026-04-04T17:54:00.000Z";1410.45
"2026-04-04T17:54:00.000Z";"2026-04-04T17:57:00.000Z";1400.95
"2026-04-04T17:57:00.000Z";"2026-04-04T18:00:00.000Z";1401.72
"2026-04-04T18:00:00.000Z";"2026-04-04T18:03:00.000Z";1401.67
"2026-04-04T18:03:00.000Z";"2026-04-04T18:06:00.000Z";1399
"2026-04-04T18:06:00.000Z";"2026-04-04T18:09:00.000Z";1402.33
"2026-04-04T18:09:00.000Z";"2026-04-04T18:12:00.000Z";1402.11
"2026-04-04T18:12:00.000Z";"2026-04-04T18:15:00.000Z";1398.28
"2026-04-04T18:15:00.000Z";"2026-04-04T18:18:00.000Z";1397.83
"2026-04-04T18:18:00.000Z";"2026-04-04T18:21:00.000Z";1398.44
"2026-04-04T18:21:00.000Z";"2026-04-04T18:24:00.000Z";1398.83
"2026-04-04T18:24:00.000Z";"2026-04-04T18:27:00.000Z";1402.83
"2026-04-04T18:27:00.000Z";"2026-04-04T18:30:00.000Z";1403.94
"2026-04-04T18:30:00.000Z";"2026-04-04T18:33:00.000Z";1408.28
"2026-04-04T18:33:00.000Z";"2026-04-04T18:36:00.000Z";1411
"2026-04-04T18:36:00.000Z";"2026-04-04T18:39:00.000Z";1412.67
"2026-04-04T18:39:00.000Z";"2026-04-04T18:42:00.000Z";1410.44
"2026-04-04T18:42:00.000Z";"2026-04-04T18:45:00.000Z";1411.61
"2026-04-04T18:45:00.000Z";"2026-04-04T18:48:00.000Z";1411.22
"2026-04-04T18:48:00.000Z";"2026-04-04T18:51:00.000Z";1413
"2026-04-04T18:51:00.000Z";"2026-04-04T18:54:00.000Z";1411.45
"2026-04-04T18:54:00.000Z";"2026-04-04T18:57:00.000Z";1418.72
"2026-04-04T18:57:00.000Z";"2026-04-04T19:00:00.000Z";1416.06
"2026-04-04T19:00:00.000Z";"2026-04-04T19:03:00.000Z";1410.89
"2026-04-04T19:03:00.000Z";"2026-04-04T19:06:00.000Z";1421.88
"2026-04-04T19:06:00.000Z";"2026-04-04T19:09:00.000Z";1429.94
"2026-04-04T19:09:00.000Z";"2026-04-04T19:12:00.000Z";1438.78
"2026-04-04T19:12:00.000Z";"2026-04-04T19:15:00.000Z";1433.84
"2026-04-04T19:15:00.000Z";"2026-04-04T19:18:00.000Z";1434.67
"2026-04-04T19:18:00.000Z";"2026-04-04T19:21:00.000Z";1439.78
"2026-04-04T19:21:00.000Z";"2026-04-04T19:24:00.000Z";1443
"2026-04-04T19:24:00.000Z";"2026-04-04T19:27:00.000Z";1438.06
"2026-04-04T19:27:00.000Z";"2026-04-04T19:30:00.000Z";1425.12
"2026-04-04T19:30:00.000Z";"2026-04-04T19:33:00.000Z";1411.56
"2026-04-04T19:33:00.000Z";"2026-04-04T19:36:00.000Z";1409.56
"2026-04-04T19:36:00.000Z";"2026-04-04T19:39:00.000Z";1408.44
"2026-04-04T19:39:00.000Z";"2026-04-04T19:42:00.000Z";1416.05
"2026-04-04T19:42:00.000Z";"2026-04-04T19:45:00.000Z";1414.95
"2026-04-04T19:45:00.000Z";"2026-04-04T19:48:00.000Z";1412.17
"2026-04-04T19:48:00.000Z";"2026-04-04T19:51:00.000Z";1419.44
"2026-04-04T19:51:00.000Z";"2026-04-04T19:54:00.000Z";1419.83
"2026-04-04T19:54:00.000Z";"2026-04-04T19:57:00.000Z";1421.39
"2026-04-04T19:57:00.000Z";"2026-04-04T20:00:00.000Z";1413.95
"2026-04-04T20:00:00.000Z";"2026-04-04T20:03:00.000Z";1393.84
"2026-04-04T20:03:00.000Z";"2026-04-04T20:06:00.000Z";1382.06
"2026-04-04T20:06:00.000Z";"2026-04-04T20:09:00.000Z";1385.44
"2026-04-04T20:09:00.000Z";"2026-04-04T20:12:00.000Z";1383.89
"2026-04-04T20:12:00.000Z";"2026-04-04T20:15:00.000Z";1376.06
"2026-04-04T20:15:00.000Z";"2026-04-04T20:18:00.000Z";1376.5
"2026-04-04T20:18:00.000Z";"2026-04-04T20:21:00.000Z";1375.56
"2026-04-04T20:21:00.000Z";"2026-04-04T20:24:00.000Z";1371.06
"2026-04-04T20:24:00.000Z";"2026-04-04T20:27:00.000Z";1375.39
"2026-04-04T20:27:00.000Z";"2026-04-04T20:30:00.000Z";1376.78
"2026-04-04T20:30:00.000Z";"2026-04-04T20:33:00.000Z";1373.61
"2026-04-04T20:33:00.000Z";"2026-04-04T20:36:00.000Z";1380.77
"2026-04-04T20:36:00.000Z";"2026-04-04T20:39:00.000Z";1378.83
"2026-04-04T20:39:00.000Z";"2026-04-04T20:42:00.000Z";1375.28
"2026-04-04T20:42:00.000Z";"2026-04-04T20:45:00.000Z";1379.16
"2026-04-04T20:45:00.000Z";"2026-04-04T20:48:00.000Z";1416.38
"2026-04-04T20:48:00.000Z";"2026-04-04T20:51:00.000Z";1423.39
"2026-04-04T20:51:00.000Z";"2026-04-04T20:54:00.000Z";1421.11
"2026-04-04T20:54:00.000Z";"2026-04-04T20:57:00.000Z";1421.83
"2026-04-04T20:57:00.000Z";"2026-04-04T21:00:00.000Z";1420.61
"2026-04-04T21:00:00.000Z";"2026-04-04T21:03:00.000Z";1411.5
"2026-04-04T21:03:00.000Z";"2026-04-04T21:06:00.000Z";1424.83
"2026-04-04T21:06:00.000Z";"2026-04-04T21:09:00.000Z";1421.56
"2026-04-04T21:09:00.000Z";"2026-04-04T21:12:00.000Z";1391.01
"2026-04-04T21:12:00.000Z";"2026-04-04T21:15:00.000Z";1380.9
"2026-04-04T21:15:00.000Z";"2026-04-04T21:18:00.000Z";1373.06
"2026-04-04T21:18:00.000Z";"2026-04-04T21:21:00.000Z";1371.39
"2026-04-04T21:21:00.000Z";"2026-04-04T21:24:00.000Z";1369.56
"2026-04-04T21:24:00.000Z";"2026-04-04T21:27:00.000Z";1366.83
"2026-04-04T21:27:00.000Z";"2026-04-04T21:30:00.000Z";1359.23
"2026-04-04T21:30:00.000Z";"2026-04-04T21:33:00.000Z";1360.5
"2026-04-04T21:33:00.000Z";"2026-04-04T21:36:00.000Z";1366.17
"2026-04-04T21:36:00.000Z";"2026-04-04T21:39:00.000Z";1364.56
"2026-04-04T21:39:00.000Z";"2026-04-04T21:42:00.000Z";1363.39
"2026-04-04T21:42:00.000Z";"2026-04-04T21:45:00.000Z";1364.5
"2026-04-04T21:45:00.000Z";"2026-04-04T21:48:00.000Z";1368.17
"2026-04-04T21:48:00.000Z";"2026-04-04T21:51:00.000Z";1373.6
"2026-04-04T21:51:00.000Z";"2026-04-04T21:54:00.000Z";1373.84
"2026-04-04T21:54:00.000Z";"2026-04-04T21:57:00.000Z";1380.37
"2026-04-04T21:57:00.000Z";"2026-04-04T22:00:00.000Z";1403.83
"2026-04-04T22:00:00.000Z";"2026-04-04T22:03:00.000Z";1388.23
"2026-04-04T22:03:00.000Z";"2026-04-04T22:06:00.000Z";1373.12
"2026-04-04T22:06:00.000Z";"2026-04-04T22:09:00.000Z";1383.42
"2026-04-04T22:09:00.000Z";"2026-04-04T22:12:00.000Z";1397.5
"2026-04-04T22:12:00.000Z";"2026-04-04T22:15:00.000Z";1388.83
"2026-04-04T22:15:00.000Z";"2026-04-04T22:18:00.000Z";1383.95
"2026-04-04T22:18:00.000Z";"2026-04-04T22:21:00.000Z";1378.44
"2026-04-04T22:21:00.000Z";"2026-04-04T22:24:00.000Z";1373.51
"2026-04-04T22:24:00.000Z";"2026-04-04T22:27:00.000Z";1342.67
"2026-04-04T22:27:00.000Z";"2026-04-04T22:30:00.000Z";1349.89
"2026-04-04T22:30:00.000Z";"2026-04-04T22:33:00.000Z";1349.83
"2026-04-04T22:33:00.000Z";"2026-04-04T22:36:00.000Z";1345.34
"2026-04-04T22:36:00.000Z";"2026-04-04T22:39:00.000Z";1339.89
"2026-04-04T22:39:00.000Z";"2026-04-04T22:42:00.000Z";1338.67
"2026-04-04T22:42:00.000Z";"2026-04-04T22:45:00.000Z";1338.28
"2026-04-04T22:45:00.000Z";"2026-04-04T22:48:00.000Z";1358.43
"2026-04-04T22:48:00.000Z";"2026-04-04T22:51:00.000Z";1379
"2026-04-04T22:51:00.000Z";"2026-04-04T22:54:00.000Z";1384.33
"2026-04-04T22:54:00.000Z";"2026-04-04T22:57:00.000Z";1386.33
"2026-04-04T22:57:00.000Z";"2026-04-04T23:00:00.000Z";1385.94
"2026-04-04T23:00:00.000Z";"2026-04-04T23:03:00.000Z";1392.16
"2026-04-04T23:03:00.000Z";"2026-04-04T23:06:00.000Z";1394.22
"2026-04-04T23:06:00.000Z";"2026-04-04T23:09:00.000Z";1393.55
"2026-04-04T23:09:00.000Z";"2026-04-04T23:12:00.000Z";1391
"2026-04-04T23:12:00.000Z";"2026-04-04T23:15:00.000Z";1385.89
"2026-04-04T23:15:00.000Z";"2026-04-04T23:18:00.000Z";1391.16
"2026-04-04T23:18:00.000Z";"2026-04-04T23:21:00.000Z";1395.61
"2026-04-04T23:21:00.000Z";"2026-04-04T23:24:00.000Z";1391.44
"2026-04-04T23:24:00.000Z";"2026-04-04T23:27:00.000Z";1394.39
"2026-04-04T23:27:00.000Z";"2026-04-04T23:30:00.000Z";1396.67
"2026-04-04T23:30:00.000Z";"2026-04-04T23:33:00.000Z";1390.28
"2026-04-04T23:33:00.000Z";"2026-04-04T23:36:00.000Z";1384.33
"2026-04-04T23:36:00.000Z";"2026-04-04T23:39:00.000Z";1384.78
"2026-04-04T23:39:00.000Z";"2026-04-04T23:42:00.000Z";1380.95
"2026-04-04T23:42:00.000Z";"2026-04-04T23:45:00.000Z";1379.61
"2026-04-04T23:45:00.000Z";"2026-04-04T23:48:00.000Z";1375.51
"2026-04-04T23:48:00.000Z";"2026-04-04T23:51:00.000Z";1367.61
"2026-04-04T23:51:00.000Z";"2026-04-04T23:54:00.000Z";1364.39
"2026-04-04T23:54:00.000Z";"2026-04-04T23:57:00.000Z";1359.11
"2026-04-04T23:57:00.000Z";"2026-04-05T00:00:00.000Z";1355.22
"2026-04-05T00:00:00.000Z";"2026-04-05T00:03:00.000Z";1357.22
"2026-04-05T00:03:00.000Z";"2026-04-05T00:06:00.000Z";1370.66
"2026-04-05T00:06:00.000Z";"2026-04-05T00:09:00.000Z";1381.88
"2026-04-05T00:09:00.000Z";"2026-04-05T00:12:00.000Z";1416.32
"2026-04-05T00:12:00.000Z";"2026-04-05T00:15:00.000Z";1414.95
"2026-04-05T00:15:00.000Z";"2026-04-05T00:18:00.000Z";1409.78
"2026-04-05T00:18:00.000Z";"2026-04-05T00:21:00.000Z";1415.72
"2026-04-05T00:21:00.000Z";"2026-04-05T00:24:00.000Z";1420.61
"2026-04-05T00:24:00.000Z";"2026-04-05T00:27:00.000Z";1420.28
"2026-04-05T00:27:00.000Z";"2026-04-05T00:30:00.000Z";1417.56
"2026-04-05T00:30:00.000Z";"2026-04-05T00:33:00.000Z";1421.44
"2026-04-05T00:33:00.000Z";"2026-04-05T00:36:00.000Z";1423.28
"2026-04-05T00:36:00.000Z";"2026-04-05T00:39:00.000Z";1421
"2026-04-05T00:39:00.000Z";"2026-04-05T00:42:00.000Z";1421.72
"2026-04-05T00:42:00.000Z";"2026-04-05T00:45:00.000Z";1422.67
"2026-04-05T00:45:00.000Z";"2026-04-05T00:48:00.000Z";1423.39
"2026-04-05T00:48:00.000Z";"2026-04-05T00:51:00.000Z";1426.11
"2026-04-05T00:51:00.000Z";"2026-04-05T00:54:00.000Z";1407.07
"2026-04-05T00:54:00.000Z";"2026-04-05T00:57:00.000Z";1386.45
"2026-04-05T00:57:00.000Z";"2026-04-05T01:00:00.000Z";1379.41
"2026-04-05T01:00:00.000Z";"2026-04-05T01:03:00.000Z";1359.34
"2026-04-05T01:03:00.000Z";"2026-04-05T01:06:00.000Z";1334.97
"2026-04-05T01:06:00.000Z";"2026-04-05T01:09:00.000Z";1292.36
"2026-04-05T01:09:00.000Z";"2026-04-05T01:12:00.000Z";1284.94
"2026-04-05T01:12:00.000Z";"2026-04-05T01:15:00.000Z";1285.89
"2026-04-05T01:15:00.000Z";"2026-04-05T01:18:00.000Z";1286.17
"2026-04-05T01:18:00.000Z";"2026-04-05T01:21:00.000Z";1285.33
"2026-04-05T01:21:00.000Z";"2026-04-05T01:24:00.000Z";1285.61
"2026-04-05T01:24:00.000Z";"2026-04-05T01:27:00.000Z";1287.28
"2026-04-05T01:27:00.000Z";"2026-04-05T01:30:00.000Z";1286.39
"2026-04-05T01:30:00.000Z";"2026-04-05T01:33:00.000Z";1284.78
"2026-04-05T01:33:00.000Z";"2026-04-05T01:36:00.000Z";1285.89
"2026-04-05T01:36:00.000Z";"2026-04-05T01:39:00.000Z";1289
"2026-04-05T01:39:00.000Z";"2026-04-05T01:42:00.000Z";1298.11
"2026-04-05T01:42:00.000Z";"2026-04-05T01:45:00.000Z";1298.56
"2026-04-05T01:45:00.000Z";"2026-04-05T01:48:00.000Z";1296.72
"2026-04-05T01:48:00.000Z";"2026-04-05T01:51:00.000Z";1292.45
"2026-04-05T01:51:00.000Z";"2026-04-05T01:54:00.000Z";1290.17
"2026-04-05T01:54:00.000Z";"2026-04-05T01:57:00.000Z";1291
"2026-04-05T01:57:00.000Z";"2026-04-05T02:00:00.000Z";1279.06
"2026-04-05T02:00:00.000Z";"2026-04-05T02:03:00.000Z";1279.44
"2026-04-05T02:03:00.000Z";"2026-04-05T02:06:00.000Z";1280.28
"2026-04-05T02:06:00.000Z";"2026-04-05T02:09:00.000Z";1273.05
"2026-04-05T02:09:00.000Z";"2026-04-05T02:12:00.000Z";1278.28
"2026-04-05T02:12:00.000Z";"2026-04-05T02:15:00.000Z";1274.89
"2026-04-05T02:15:00.000Z";"2026-04-05T02:18:00.000Z";1275.89
"2026-04-05T02:18:00.000Z";"2026-04-05T02:21:00.000Z";1280.39
"2026-04-05T02:21:00.000Z";"2026-04-05T02:24:00.000Z";1279.17
"2026-04-05T02:24:00.000Z";"2026-04-05T02:27:00.000Z";1280.5
"2026-04-05T02:27:00.000Z";"2026-04-05T02:30:00.000Z";1281
"2026-04-05T02:30:00.000Z";"2026-04-05T02:33:00.000Z";1282.61
"2026-04-05T02:33:00.000Z";"2026-04-05T02:36:00.000Z";1283.17
"2026-04-05T02:36:00.000Z";"2026-04-05T02:39:00.000Z";1281.56
"2026-04-05T02:39:00.000Z";"2026-04-05T02:42:00.000Z";1281.06
"2026-04-05T02:42:00.000Z";"2026-04-05T02:45:00.000Z";1280.94
"2026-04-05T02:45:00.000Z";"2026-04-05T02:48:00.000Z";1283.17
"2026-04-05T02:48:00.000Z";"2026-04-05T02:51:00.000Z";1293.05
"2026-04-05T02:51:00.000Z";"2026-04-05T02:54:00.000Z";1296.56
"2026-04-05T02:54:00.000Z";"2026-04-05T02:57:00.000Z";1298.78
"2026-04-05T03:00:00.000Z";"2026-04-05T03:03:00.000Z";1295.78
"2026-04-05T03:03:00.000Z";"2026-04-05T03:06:00.000Z";1299.66
"2026-04-05T03:06:00.000Z";"2026-04-05T03:09:00.000Z";1300.57
"2026-04-05T03:09:00.000Z";"2026-04-05T03:12:00.000Z";1297.83
"2026-04-05T03:12:00.000Z";"2026-04-05T03:15:00.000Z";1300.11
"2026-04-05T03:15:00.000Z";"2026-04-05T03:18:00.000Z";1309.77
"2026-04-05T03:18:00.000Z";"2026-04-05T03:21:00.000Z";1322.67
"2026-04-05T03:21:00.000Z";"2026-04-05T03:24:00.000Z";1315.78
"2026-04-05T03:24:00.000Z";"2026-04-05T03:27:00.000Z";1308
"2026-04-05T03:27:00.000Z";"2026-04-05T03:30:00.000Z";1301.56
"2026-04-05T03:30:00.000Z";"2026-04-05T03:33:00.000Z";1305
"2026-04-05T03:33:00.000Z";"2026-04-05T03:36:00.000Z";1309.77
"2026-04-05T03:36:00.000Z";"2026-04-05T03:39:00.000Z";1304.23
"2026-04-05T03:39:00.000Z";"2026-04-05T03:42:00.000Z";1299.11
"2026-04-05T03:42:00.000Z";"2026-04-05T03:45:00.000Z";1296.94
"2026-04-05T03:45:00.000Z";"2026-04-05T03:48:00.000Z";1299.89
"2026-04-05T03:48:00.000Z";"2026-04-05T03:51:00.000Z";1302.39
"2026-04-05T03:51:00.000Z";"2026-04-05T03:54:00.000Z";1301.28
"2026-04-05T03:54:00.000Z";"2026-04-05T03:57:00.000Z";1302.78
"2026-04-05T03:57:00.000Z";"2026-04-05T04:00:00.000Z";1314.33
